feature,scores,log2FoldChange,pvalue,padj,symbol
ENSG00000211445,-6.693297,-0.5107211,2.1819813725073658e-11,4.775073242600145e-09,GPX3
ENSG00000196756,6.6884823,0.8934586,2.254970397983163e-11,4.91705217824969e-09,SNHG17
ENSG00000115738,-6.6855736,-0.5463672,2.3002205984181342e-11,4.997744532455516e-09,ID2
ENSG00000100997,-6.6626043,-0.5333785,2.6901686666909376e-11,5.824119085933499e-09,ABHD12
ENSG00000198356,-6.6618023,-0.6839826,2.7049008257863328e-11,5.835173777876929e-09,GET3
ENSG00000157514,6.658793,1.2610793,2.7608530575740635e-11,5.934757145286602e-09,TSC22D3
ENSG00000089693,-6.656386,-0.36545825,2.8064290987992976e-11,6.011410796470482e-09,MLF2
ENSG00000182481,-6.6511703,-0.4625238,2.907718158585042e-11,6.2064425019460085e-09,KPNA2
ENSG00000166803,-6.6369276,-0.73387104,3.202892455732137e-11,6.81249606224654e-09,PCLAF
ENSG00000108654,-6.610849,-0.37540302,3.8212178925663515e-11,8.099245015016771e-09,DDX5
ENSG00000179958,-6.5891843,-0.5105747,4.422502064964768e-11,9.295206423740282e-09,DCTPP1
ENSG00000204387,6.5888834,0.5854825,4.431473063661462e-11,9.295206423740282e-09,SNHG32
ENSG00000183684,-6.5895853,-0.70806605,4.4105683684827365e-11,9.295206423740282e-09,ALYREF
ENSG00000092853,-6.586175,-0.7002989,4.513017374466072e-11,9.433606904233061e-09,CLSPN
ENSG00000134294,6.576747,0.5533015,4.808527887678602e-11,1.0016774983614747e-08,SLC38A2
ENSG00000119048,6.5689235,0.5268026,5.0680399470989536e-11,1.052121621757505e-08,UBE2B
ENSG00000144120,-6.561702,-0.61424595,5.319720530212211e-11,1.1006011563854402e-08,TMEM177
ENSG00000133119,-6.549164,-0.79872334,5.7860097370331706e-11,1.1889563533871652e-08,RFC3
ENSG00000069849,-6.5494647,-0.4252019,5.774364238446706e-11,1.1889563533871652e-08,ATP1B3
ENSG00000175166,-6.544249,-0.34133545,5.979503600109924e-11,1.2245659754562954e-08,PSMD2
ENSG00000013306,-6.541842,-0.42045435,6.076571238154419e-11,1.240254787493881e-08,SLC25A39
ENSG00000116133,-6.536827,-0.52523655,6.28377158189974e-11,1.278241441352954e-08,DHCR24
ENSG00000182199,6.5266967,0.6087835,6.723611154830316e-11,1.3585952819821964e-08,SHMT2
ENSG00000153132,6.5266967,0.8599598,6.723611154830316e-11,1.3585952819821964e-08,CLGN
ENSG00000198176,-6.524891,-0.6062385,6.805098848197927e-11,1.3704926481026914e-08,TFDP1
ENSG00000170779,-6.5233865,-0.9903384,6.873742409656279e-11,1.3780111925866777e-08,CDCA4
ENSG00000125826,6.522584,0.74108523,6.910628722782462e-11,1.3780111925866777e-08,RBCK1
ENSG00000117748,-6.5226846,-0.47500086,6.906007368559151e-11,1.3780111925866777e-08,RPA2
ENSG00000104231,6.5123534,0.91182333,7.398241133246606e-11,1.4704064893648392e-08,ZFAND1
ENSG00000167861,6.5097456,2.1135025,7.527820327865867e-11,1.4912710472382383e-08,HID1
ENSG00000063177,6.500919,0.20929357,7.983077882559476e-11,1.5763068344067518e-08,RPL18
ENSG00000120948,-6.499916,-0.5935638,8.036484744822572e-11,1.5817002232025958e-08,TARDBP
ENSG00000124766,6.495904,0.38890386,8.25362779736117e-11,1.6191801406091805e-08,SOX4
ENSG00000224032,6.49119,1.4276725,8.516108219637967e-11,1.665283755374948e-08,EPB41L4A-AS1
ENSG00000132341,-6.4900866,-0.2689011,8.578708634384499e-11,1.6721309926294337e-08,RAN
ENSG00000213741,6.486676,0.2862077,8.775058943328295e-11,1.7049208271974933e-08,RPS29
ENSG00000198625,6.4830656,0.7400536,8.98774830785578e-11,1.7406655420891678e-08,MDM4
ENSG00000134375,6.4714303,0.43698332,9.707939736654536e-11,1.8741579582683482e-08,TIMM17A
ENSG00000244754,6.4607987,0.59162253,1.0415186168593291e-10,2.0043116519173228e-08,N4BP2L2
ENSG00000170540,-6.442544,-0.66500586,1.1748745314924318e-10,2.2537885830550546e-08,ARL6IP1
ENSG00000105447,-6.4311094,-0.5747782,1.2667589750485133e-10,2.4223868236109094e-08,GRWD1
ENSG00000132780,-6.428301,-0.4805577,1.2903801735391105e-10,2.459797350307149e-08,NASP
ENSG00000187446,6.4218817,0.36141393,1.3459996868563906e-10,2.5577791541550954e-08,CHP1
ENSG00000140319,6.4196754,0.20768008,1.3656547360874836e-10,2.587019513965224e-08,SRP14
ENSG00000116237,-6.407639,-0.70403326,1.477903453438828e-10,2.790935496698078e-08,ICMT
ENSG00000131747,-6.4038277,-0.86065733,1.515292679362423e-10,2.8526561158469168e-08,TOP2A
ENSG00000197102,6.4008183,0.47437257,1.5454619515999607e-10,2.9004445214872452e-08,DYNC1H1
ENSG00000128245,-6.393998,-0.41282427,1.6160351423525925e-10,3.02353192266271e-08,YWHAH
ENSG00000110880,-6.3927946,-0.5400559,1.6288119669368183e-10,3.038060080730554e-08,CORO1C
ENSG00000254986,-6.392193,-0.51223826,1.63523734159935e-10,3.040688724245736e-08,DPP3
ENSG00000166441,6.3897853,0.24944569,1.661187424590306e-10,3.0794960394874544e-08,RPL27A
ENSG00000132768,-6.38788,-0.7652197,1.6820162120669273e-10,3.1086018524172274e-08,DPH2
ENSG00000130935,-6.3821626,-0.6237426,1.7460454537495635e-10,3.2171285520013616e-08,NOL11
ENSG00000101367,-6.3705277,-0.4424622,1.8837909076695683e-10,3.460409728243077e-08,MAPRE1
ENSG00000176142,6.348461,0.6945558,2.1747912491319359e-10,3.982890354414768e-08,TMEM39A
ENSG00000116455,-6.33803,-0.49533287,2.3272154839274296e-10,4.249201066873399e-08,WDR77
ENSG00000023318,6.3332157,0.5173531,2.401037903468457e-10,4.370826326437069e-08,ERP44
ENSG00000169692,-6.332413,-0.5463809,2.413562012089931e-10,4.380470527271842e-08,AGPAT2
ENSG00000196998,6.3316107,0.61723655,2.4261499199941135e-10,4.390172597018602e-08,WDR45
ENSG00000131236,-6.3281,-0.53893054,2.4819801061599743e-10,4.47783190640808e-08,CAP1
ENSG00000148773,-6.327398,-0.8074764,2.493295770972574e-10,4.4848990012043455e-08,MKI67
ENSG00000159556,6.3261943,1.5768926,2.5128113895607175e-10,4.5066305805852405e-08,ISL2
ENSG00000135446,-6.3192735,-0.29904765,2.627955309470272e-10,4.699233714005263e-08,CDK4
ENSG00000108774,-6.3165655,-0.59890795,2.6744006534574887e-10,4.768220388586456e-08,RAB5C
ENSG00000102158,6.310347,0.78295666,2.784107734593939e-10,4.949261781916422e-08,MAGT1
ENSG00000113758,-6.2973075,-0.69144446,3.0285969317846957e-10,5.3681437838554524e-08,DBN1
ENSG00000120306,6.2752414,0.4584962,3.490921084091114e-10,6.169566915350416e-08,CYSTM1
ENSG00000154305,6.273436,0.7001709,3.5316604606007615e-10,6.223422251777836e-08,MIA3
ENSG00000138449,-6.2657127,-0.6443013,3.711236776786966e-10,6.520911947015916e-08,SLC40A1
ENSG00000126432,6.264509,0.31555644,3.740013944247733e-10,6.552482811744315e-08,PRDX5
ENSG00000134291,-6.263005,-0.519638,3.7762918746780553e-10,6.596975134037725e-08,TMEM106C
ENSG00000143799,-6.2605977,-0.45164913,3.8350522668580125e-10,6.678393596401566e-08,PARP1
ENSG00000170421,-6.260196,-0.41421244,3.8449320594931403e-10,6.678393596401566e-08,KRT8
ENSG00000013392,6.253677,1.1525568,4.0090046844873966e-10,6.943481570541186e-08,RWDD2A
ENSG00000170312,-6.2523727,-1.0222999,4.0426298338057425e-10,6.9817714500134e-08,CDK1
ENSG00000077232,6.242543,0.681028,4.30512590276935e-10,7.413989406249297e-08,DNAJC10
ENSG00000100138,6.235121,0.27855155,4.5142902746354504e-10,7.752174565386016e-08,SNU13
ENSG00000099901,-6.234118,-0.29591855,4.5433057141154895e-10,7.779961838530138e-08,RANBP1
ENSG00000140941,6.232112,0.48431906,4.6018837015638787e-10,7.858072904369036e-08,MAP1LC3B
ENSG00000146733,6.23151,0.44422612,4.619600389333766e-10,7.866167303399539e-08,PSPH
ENSG00000173486,6.2278996,0.40449578,4.727306943929359e-10,8.027020157816634e-08,FKBP2
ENSG00000051596,-6.225492,-0.41079715,4.800468843226697e-10,8.12848102814411e-08,THOC3
ENSG00000084090,-6.224489,-0.5390859,4.831278073110133e-10,8.157861992029615e-08,STARD7
ENSG00000173221,6.2126536,0.7218594,5.209723334040854e-10,8.772450521839514e-08,GLRX
ENSG00000088325,-6.2108483,-0.8613377,5.269939098890454e-10,8.849264217053752e-08,TPX2
ENSG00000143549,-6.2072372,-0.30654678,5.392415116724839e-10,9.029911932617211e-08,TPM3
ENSG00000104738,-6.205733,-0.7431209,5.444262637027257e-10,9.091618644461578e-08,MCM4
ENSG00000145354,6.2044287,0.4370585,5.489590396837948e-10,9.142128578734055e-08,CISD2
ENSG00000125901,-6.2024226,-0.37775302,5.560045384674376e-10,9.234092908865096e-08,MRPS26
ENSG00000141401,-6.199213,-0.5511179,5.674612582890569e-10,9.398615851427416e-08,IMPA2
ENSG00000132967,-6.1976085,-0.41144627,5.732756785591308e-10,9.455354190273605e-08,HMGB1P5
ENSG00000162368,-6.1974077,-0.4204023,5.740065560337e-10,9.455354190273605e-08,CMPK1
ENSG00000086062,6.1919913,0.7126944,5.940875617327696e-10,9.745639914852204e-08,B4GALT1
ENSG00000120699,6.191791,0.36859646,5.948443175399323e-10,9.745639914852204e-08,EXOSC8
ENSG00000126653,6.187177,0.45734787,6.125116088898651e-10,1.0008043455335508e-07,NSRP1
ENSG00000127837,-6.1847696,-0.41443187,6.219315194533905e-10,1.013464160692072e-07,AAMP
ENSG00000117318,-6.1796546,-0.5584301,6.424205401199708e-10,1.0440453276550271e-07,ID3
ENSG00000011304,-6.179153,-0.5628687,6.444643581374525e-10,1.0445664418698992e-07,PTBP1
ENSG00000242265,-6.177147,-0.53997594,6.527032559157622e-10,1.054969422375368e-07,PEG10
ENSG00000129810,-6.176746,-0.69162434,6.543633230722024e-10,1.054969422375368e-07,SGO1
ENSG00000168393,-6.175542,-0.4097281,6.593682782423584e-10,1.0602187177393508e-07,DTYMK
ENSG00000077312,-6.1676183,-0.6820762,6.932623495434068e-10,1.1117690573272957e-07,SNRPA
ENSG00000104980,6.1624026,0.6132147,7.164937517467566e-10,1.1459930009798587e-07,TIMM44
ENSG00000091527,6.161299,0.46674943,7.215045220952209e-10,1.1509705953918473e-07,CDV3
ENSG00000167110,6.1563845,0.80233264,7.442436396336051e-10,1.1841287451692785e-07,GOLGA2
ENSG00000173540,6.140838,0.7724866,8.208731303537783e-10,1.3026311070396777e-07,GMPPB
ENSG00000251562,6.139835,0.35950428,8.260729162755921e-10,1.307459898478071e-07,MALAT1
ENSG00000166012,6.12489,0.5975556,9.074626105267482e-10,1.4325384371750248e-07,TAF1D
ENSG00000013810,-6.123787,-1.0212299,9.137719645145212e-10,1.438751758880669e-07,TACC3
ENSG00000117410,6.121781,0.27224514,9.25353298503096e-10,1.4532122176673363e-07,ATP6V0B
ENSG00000170315,6.115562,0.19515303,9.621725161379318e-10,1.5071301228879922e-07,UBB
ENSG00000109805,-6.1130543,-1.1565248,9.77419764393546e-10,1.5270672344786692e-07,NCAPG
ENSG00000108298,6.1121516,0.198384,9.829662453939434e-10,1.5317848542297033e-07,RPL19
ENSG00000176894,-6.1055317,-0.69695485,1.0245888390259955e-09,1.5874153017905545e-07,PXMP2
ENSG00000066583,-6.105231,-0.5196103,1.0265210549528982e-09,1.5874153017905545e-07,ISOC1
ENSG00000147649,6.105933,0.64032596,1.0220180669012772e-09,1.5874153017905545e-07,MTDH
ENSG00000094975,6.102924,0.80087286,1.0414532163867355e-09,1.6064084611742374e-07,SUCO
ENSG00000106628,-6.0985107,-0.3815843,1.0706114910979773e-09,1.6471928421032562e-07,POLD2
ENSG00000164924,-6.095803,-0.33482927,1.0888965461737702e-09,1.6710840438609564e-07,YWHAZ
ENSG00000163479,6.0894837,0.24095109,1.1327538211418599e-09,1.7340000980757173e-07,SSR2
ENSG00000150753,-6.0644083,-0.2598009,1.324402063570265e-09,2.0222652063366723e-07,CCT5
ENSG00000071127,-6.0618005,-0.5695641,1.346060280021932e-09,2.0501715606695854e-07,WDR1
ENSG00000120802,-6.053977,-0.69902766,1.4131269755121066e-09,2.1469259180092328e-07,TMPO
ENSG00000232388,6.050266,0.41440028,1.44606893478799e-09,2.191481318947829e-07,SMIM26
ENSG00000170348,6.04505,0.41378328,1.4936338765390654e-09,2.257919999050414e-07,TMED10
ENSG00000189266,-6.0441475,-0.4747379,1.5020196274296603e-09,2.2649484526158848e-07,PNRC2
ENSG00000162910,6.041941,0.31819272,1.5227117681715607e-09,2.29045321773677e-07,MRPL55
ENSG00000105856,6.0413394,0.9099359,1.5284031271391513e-09,2.2933234941596091e-07,HBP1
ENSG00000079616,-6.0260935,-0.6675327,1.67970148072522e-09,2.5141191125946196e-07,KIF22
ENSG00000144485,-6.020577,-0.96705705,1.7379658892783877e-09,2.594920055225778e-07,HES6
ENSG00000136436,6.014057,0.6517567,1.8093656030894455e-09,2.694887800827496e-07,CALCOCO2
ENSG00000145604,-6.0124526,-0.5420094,1.8273746098372548e-09,2.7150397420030527e-07,SKP2
ENSG00000147872,6.006635,0.40777472,1.894133081066806e-09,2.8073460450168393e-07,PLIN2
ENSG00000155660,6.003626,0.47381264,1.929589743261607e-09,2.852921966994521e-07,PDIA4
ENSG00000179262,-5.9958024,-0.40624824,2.024830629685739e-09,2.986452747954253e-07,RAD23A
ENSG00000141522,-5.992292,-0.9183144,2.0690411007954132e-09,3.0442524875999306e-07,ARHGDIA
ENSG00000117906,-5.9910884,-0.40367907,2.0844143675660364e-09,3.059445872820474e-07,RCN2
ENSG00000029993,-5.989283,-0.49069664,2.107683118195933e-09,3.0861266411091604e-07,HMGB3
ENSG00000117450,-5.9887815,-0.20947044,2.1141914414736036e-09,3.0881968913418883e-07,PRDX1
ENSG00000143870,5.97835,0.3103679,2.254089758423291e-09,3.284631419852439e-07,PDIA6
ENSG00000167775,-5.976946,-0.4328912,2.273597652219425e-09,3.305113095440991e-07,CD320
ENSG00000176018,5.9751406,0.82088786,2.2989210108317503e-09,3.3339304486988005e-07,LYSMD3
ENSG00000117614,5.9715295,0.55119294,2.3503945968544774e-09,3.4004431996830924e-07,SYF2
ENSG00000176014,-5.9655113,-0.4987696,2.4386888109313845e-09,3.51978278642499e-07,TUBB6
ENSG00000129562,5.9621015,0.2531275,2.4901475580442783e-09,3.585516741593494e-07,DAD1
ENSG00000100664,5.9588914,0.31089476,2.539544487254304e-09,3.6393533634247907e-07,EIF5
ENSG00000172893,-5.959092,-0.4860945,2.5364294182197915e-09,3.6393533634247907e-07,DHCR7
ENSG00000205352,-5.946454,-0.27603126,2.7401303327892623e-09,3.9175462415884974e-07,PRR13
ENSG00000214274,5.940035,0.7142901,2.8496123184977635e-09,4.0644858620003747e-07,ANG
ENSG00000164024,-5.933315,-0.83332324,2.9687880299518876e-09,4.2245296147336497e-07,METAP1
ENSG00000167645,5.932914,0.47959378,2.976054486981335e-09,4.2249519191176003e-07,YIF1B
ENSG00000119969,-5.9285,-0.5294874,3.0571373042013703e-09,4.3299207066210946e-07,HELLS
ENSG00000173674,-5.924388,-0.3113132,3.134625230782955e-09,4.4293204397396725e-07,EIF1AX
ENSG00000120805,5.9229836,0.5011685,3.1615199285084763e-09,4.4569343382850074e-07,ARL1
ENSG00000167325,-5.9161634,-0.6575999,3.295379932926003e-09,4.634863947889591e-07,RRM1
ENSG00000065328,-5.9142575,-0.9065315,3.3337578846831926e-09,4.6779877132317233e-07,MCM10
ENSG00000143569,-5.9119506,-0.53473693,3.38079786473569e-09,4.7330389321573397e-07,UBAP2L
ENSG00000104964,-5.910948,-0.80628353,3.4014510030199508e-09,4.7509806071904697e-07,TLE5
ENSG00000170089,-5.9036255,-0.40752304,3.5559849286878035e-09,4.955408054991402e-07,ENSG00000170089
ENSG00000089220,-5.9013186,-0.30779293,3.6060743080734923e-09,5.013683910117134e-07,PEBP1
ENSG00000108883,-5.897808,-0.5973673,3.68361766204341e-09,5.109776179757654e-07,EFTUD2
ENSG00000123179,-5.8966045,-0.4678163,3.7105757511020185e-09,5.135419896256923e-07,EBPL
ENSG00000076248,-5.8922915,-0.701245,3.808761721428855e-09,5.259301293651384e-07,UNG
ENSG00000131143,5.8896837,0.20160313,3.869351987657046e-09,5.330823821358692e-07,COX4I1
ENSG00000071539,-5.881961,-0.7140041,4.054347915593884e-09,5.573027580394233e-07,TRIP13
ENSG00000160783,-5.881459,-0.36513352,4.066653819436045e-09,5.577296105891258e-07,PMF1
ENSG00000066279,-5.8728333,-0.7587834,4.2840940714685214e-09,5.862246016215583e-07,ASPM
ENSG00000129195,-5.8720307,-1.2111839,4.304886937170913e-09,5.877431109107288e-07,PIMREG
ENSG00000259781,-5.8652105,-0.5073284,4.485636997768888e-09,6.110445599275331e-07,HMGB1P6
ENSG00000163683,5.864809,0.5375739,4.496496292815808e-09,6.111504681035907e-07,SMIM14
ENSG00000105854,-5.8642073,-0.33386093,4.5128332196926154e-09,6.119987403681133e-07,PON2
ENSG00000076382,-5.862703,-0.7690835,4.553928656868594e-09,6.161933063632082e-07,SPAG5
ENSG00000142188,5.860797,0.6806665,4.60650594355037e-09,6.219193402941646e-07,TMEM50B
ENSG00000101310,5.8585906,0.63180876,4.668123082755475e-09,6.288376736745647e-07,SEC23B
ENSG00000106537,-5.8572865,-0.43480596,4.704909415083135e-09,6.323878133767729e-07,TSPAN13
ENSG00000091651,-5.8532743,-0.5861365,4.8198761915540225e-09,6.464072452562241e-07,ORC6
ENSG00000180398,5.85187,0.4431328,4.860756752656481e-09,6.504508026253493e-07,MCFD2
ENSG00000100911,5.8482594,0.29387885,4.967433578763962e-09,6.622031692634099e-07,PSME2
ENSG00000163399,-5.8481593,-0.3861869,4.970429106630784e-09,6.622031692634099e-07,ATP1A1
ENSG00000025772,-5.847357,-0.48964038,4.99445668817568e-09,6.639451096064068e-07,TOMM34
ENSG00000119333,-5.8420405,-0.6734887,5.15651814454046e-09,6.839890008838033e-07,DYNC2I2
ENSG00000171552,-5.83833,-0.6883637,5.272676191998789e-09,6.97869777473307e-07,BCL2L1
ENSG00000128050,-5.8272967,-0.35357353,5.633247643037535e-09,7.439691478720966e-07,PAICS
ENSG00000124795,-5.824488,-0.45682883,5.728793020419798e-09,7.549428350104951e-07,DEK
ENSG00000180198,-5.819473,-0.79021424,5.903345456015835e-09,7.762579136620909e-07,RCC1
ENSG00000196591,-5.8128533,-0.33897284,6.141694137592365e-09,8.058514219192891e-07,HDAC2
ENSG00000004059,-5.811449,-0.34529597,6.193443217726246e-09,8.108862514370353e-07,ARF5
ENSG00000083845,5.8110476,0.20185828,6.2083064049025516e-09,8.110804438766978e-07,RPS5
ENSG00000169020,5.810045,0.25822452,6.245616325531666e-09,8.14200034489041e-07,ATP5ME
ENSG00000161981,-5.8086405,-0.48467803,6.298216831737139e-09,8.192952921096001e-07,SNRNP25
ENSG00000170876,-5.80182,-0.5157742,6.559895786721069e-09,8.515081856429218e-07,TMEM43
ENSG00000131473,-5.8010178,-0.48113698,6.591368117306082e-09,8.537652647499516e-07,ACLY
ENSG00000111786,-5.8002152,-0.28229213,6.622987286462869e-09,8.542103538682823e-07,SRSF9
ENSG00000064601,-5.8002152,-0.3945751,6.622987286462869e-09,8.542103538682823e-07,CTSA
ENSG00000164104,-5.7974067,-0.7334526,6.734820354336238e-09,8.667899682792111e-07,HMGB2
ENSG00000168496,-5.7953005,-0.562472,6.81989826036636e-09,8.758801115363313e-07,FEN1
ENSG00000279483,5.7905865,0.30948287,7.014115592687003e-09,8.989189706407896e-07,ENSG00000279483
ENSG00000127914,5.7889814,0.45075297,7.081451255135765e-09,9.056339528166138e-07,AKAP9
ENSG00000196459,5.788179,0.7550998,7.115354412253642e-09,9.0805404024506e-07,TRAPPC2
ENSG00000143256,5.780155,0.3283303,7.463185210854267e-09,9.504429081865018e-07,PFDN2
ENSG00000145425,5.772131,0.22557391,7.827528454089531e-09,9.947525101854368e-07,RPS3A
ENSG00000100196,5.757286,0.6006233,8.547687511707709e-09,1.0817375141382246e-06,KDELR3
ENSG00000115677,5.757286,0.38474575,8.547687511707709e-09,1.0817375141382246e-06,HDLBP
ENSG00000147162,5.7330136,0.67975533,9.86618261471912e-09,1.245996091503455e-06,OGT
ENSG00000007255,5.730807,0.42267922,9.9954067805436e-09,1.2596914004776975e-06,TRAPPC6A
ENSG00000196923,-5.7249894,-0.5780282,1.0344024584301443e-08,1.3009220462152887e-06,PDLIM7
ENSG00000184697,-5.717366,-1.738544,1.0818765121709167e-08,1.3574063081521349e-06,CLDN6
ENSG00000240230,5.7170653,0.59702885,1.0837932878233446e-08,1.3574063081521349e-06,COX19
ENSG00000076604,-5.7136555,-1.5007262,1.1057487261340176e-08,1.3820491140106808e-06,TRAF4
ENSG00000138495,5.713154,0.2945298,1.1090137068187675e-08,1.3832778167417052e-06,COX17
ENSG00000089685,-5.712552,-0.60245246,1.1129440519167202e-08,1.3853296813786378e-06,BIRC5
ENSG00000100316,5.706935,0.16661642,1.1502860580280698e-08,1.428876855565647e-06,RPL3
ENSG00000171858,5.706133,0.22747044,1.1557190450135675e-08,1.4326898320997434e-06,RPS21
ENSG00000188690,-5.699713,-0.46790287,1.2000898967518879e-08,1.484658152065361e-06,UROS
ENSG00000168137,5.681258,0.50563645,1.3370758641800744e-08,1.6507576743529924e-06,SETD5
ENSG00000118515,-5.679252,-0.5729567,1.3528504532396723e-08,1.666838244409262e-06,SGK1
ENSG00000088451,5.675641,0.87384146,1.3817015329290828e-08,1.698932357497527e-06,TGDS
ENSG00000266036,-5.6717296,-0.7252202,1.4136313574473889e-08,1.73467447888873e-06,SLC9A3R1-AS1
ENSG00000210196,5.668219,0.40474328,1.4428957645878872e-08,1.7670080475465282e-06,MT-TP
ENSG00000145592,5.6678176,0.21724944,1.4462775045269412e-08,1.7675785493330373e-06,RPL37
ENSG00000107223,5.6658115,0.22920385,1.4633020244505782e-08,1.78478682937967e-06,EDF1
ENSG00000186205,-5.65859,-0.6823425,1.5262171108978074e-08,1.8577862458938593e-06,MTARC1
ENSG00000147604,5.657587,0.23472808,1.5351605056521424e-08,1.864927749341227e-06,RPL7
ENSG00000141682,5.6567845,0.8910842,1.5423518521777882e-08,1.869916538543307e-06,PMAIP1
ENSG00000160818,-5.6544776,-0.42924353,1.5632097148116964e-08,1.891421351340723e-06,GPATCH4
ENSG00000130208,5.653575,0.2593996,1.5714458441846685e-08,1.8975991161081757e-06,APOC1
ENSG00000175550,-5.6461525,-0.51396716,1.640782044907828e-08,1.9773870135242072e-06,DRAP1
ENSG00000145386,-5.642341,-0.99657947,1.6775326489130122e-08,2.0176657072313073e-06,CCNA2
ENSG00000115977,5.6401343,0.9282084,1.6991733908258625e-08,2.03964736194996e-06,AAK1
ENSG00000143575,5.6311073,0.43568054,1.7905613229036853e-08,2.145099542156097e-06,HAX1
ENSG00000168078,-5.6280985,-0.8464071,1.8220713474793323e-08,2.178543254691315e-06,PBK
ENSG00000100297,-5.6214786,-0.66597193,1.8933002979167154e-08,2.259251392901838e-06,MCM5
ENSG00000167747,-5.618971,-0.45029312,1.9209809017128932e-08,2.287778807091039e-06,C19orf48P
ENSG00000154518,-5.6130533,-0.23108116,1.9878740985038313e-08,2.362802744651054e-06,ATP5MC3
ENSG00000070540,5.61205,0.7217377,1.9994338485381324e-08,2.3718919856073003e-06,WIPI1
ENSG00000117394,-5.609242,-0.88342327,2.032149432628423e-08,2.405993485478562e-06,SLC2A1
