miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT2021562,hsa-miR-409-3p,hsa,KDM5B,10765.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084842,hsa-miR-654-5p,hsa,KDM5B,10765.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021634,hsa-miR-654-5p,hsa,KDM6B,23135.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021657,hsa-miR-28-3p,hsa,KDSR,2531.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1085060,hsa-miR-3135b,hsa,KDSR,2531.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1085189,hsa-miR-409-3p,hsa,KHDRBS1,10657.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021782,hsa-miR-324-3p,hsa,KHNYN,23351.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021789,hsa-miR-361-3p,hsa,KHNYN,23351.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1085348,hsa-miR-4511,hsa,KHNYN,23351.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021886,hsa-miR-3135b,hsa,KIAA0040,9674.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021910,hsa-miR-491-5p,hsa,KIAA0040,9674.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021970,hsa-miR-3125,hsa,KIAA0100,9703.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2022804,hsa-miR-3135b,hsa,KIAA0319L,79932.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1087268,hsa-miR-3135b,hsa,KIAA0408,9729.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1087583,hsa-miR-140-3p,hsa,KIAA0513,9764.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2023085,hsa-miR-361-3p,hsa,KIAA0513,9764.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2023208,hsa-miR-654-5p,hsa,KIAA0513,9764.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1088529,hsa-miR-491-5p,hsa,KIAA0930,23313.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2023516,hsa-miR-1262,hsa,KIAA1143,57456.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1088921,hsa-miR-3120-5p,hsa,KIAA1143,57456.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1091714,hsa-miR-3135b,hsa,KIAA1614,57710.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2024501,hsa-miR-3135b,hsa,KIAA1671,85379.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1091982,hsa-miR-885-5p,hsa,KIAA1671,85379.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2024784,hsa-miR-361-3p,hsa,KIAA2013,90231.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093042,hsa-miR-2355-5p,hsa,KIDINS220,57498.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2024990,hsa-miR-3120-5p,hsa,KIF13A,63971.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2024995,hsa-miR-4511,hsa,KIF13A,63971.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093285,hsa-miR-361-3p,hsa,KIF13B,23303.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093356,hsa-miR-324-3p,hsa,KIF14,9928.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093618,hsa-miR-3135b,hsa,KIF1B,23095.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093628,hsa-miR-324-3p,hsa,KIF1B,23095.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT737742,hsa-miR-140-3p,hsa,KIF1C,10749.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025161,hsa-miR-3120-5p,hsa,KIF1C,10749.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093836,hsa-miR-3135b,hsa,KIF1C,10749.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025182,hsa-miR-4746-5p,hsa,KIF1C,10749.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1093963,hsa-miR-658,hsa,KIF1C,10749.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025231,hsa-miR-2355-5p,hsa,KIF21B,23046.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1094156,hsa-miR-324-3p,hsa,KIF21B,23046.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025244,hsa-miR-4498,hsa,KIF21B,23046.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1094593,hsa-miR-3135b,hsa,KIF3A,11127.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025341,hsa-miR-576-3p,hsa,KIF3A,11127.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025379,hsa-miR-324-3p,hsa,KIF3B,9371.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025475,hsa-miR-3125,hsa,KIF5B,3799.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025549,hsa-miR-658,hsa,KIFC2,90990.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025661,hsa-miR-3135b,hsa,KLB,152831.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025695,hsa-miR-3135b,hsa,KLC2,64837.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1095636,hsa-miR-4498,hsa,KLC2,64837.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025708,hsa-miR-409-3p,hsa,KLF10,7071.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1095779,hsa-miR-491-5p,hsa,KLF10,7071.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025823,hsa-miR-1262,hsa,KLF13,51621.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025911,hsa-miR-4470,hsa,KLF13,51621.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025944,hsa-miR-491-5p,hsa,KLF13,51621.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025955,hsa-miR-576-3p,hsa,KLF13,51621.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2025980,hsa-miR-324-3p,hsa,KLF15,28999.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026014,hsa-miR-654-5p,hsa,KLF16,83855.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1096539,hsa-miR-3120-5p,hsa,KLF4,9314.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026154,hsa-miR-361-3p,hsa,KLF6,1316.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1096873,hsa-miR-658,hsa,KLF8,11279.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1096979,hsa-miR-28-3p,hsa,KLHDC10,23008.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026245,hsa-miR-4470,hsa,KLHDC10,23008.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1097144,hsa-miR-1262,hsa,KLHDC3,116138.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026436,hsa-miR-654-5p,hsa,KLHDC7B,113730.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026519,hsa-miR-324-3p,hsa,KLHL18,23276.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026527,hsa-miR-491-5p,hsa,KLHL18,23276.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026543,hsa-miR-140-3p,hsa,KLHL21,9903.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026608,hsa-miR-324-3p,hsa,KLHL22,84861.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1098616,hsa-miR-409-3p,hsa,KLHL36,79786.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1098697,hsa-miR-3135b,hsa,KLHL5,51088.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026840,hsa-miR-4677-5p,hsa,KLHL6,89857.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2026916,hsa-miR-576-3p,hsa,KLK6,5653.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1099393,hsa-miR-3135b,hsa,KLRG1,10219.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027074,hsa-miR-3120-5p,hsa,KPNA3,3839.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100135,hsa-miR-654-5p,hsa,KPNA4,3840.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027190,hsa-miR-1262,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027200,hsa-miR-140-3p,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027213,hsa-miR-2355-5p,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027221,hsa-miR-3135b,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100226,hsa-miR-324-3p,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100231,hsa-miR-361-3p,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100296,hsa-miR-4511,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100361,hsa-miR-576-3p,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100383,hsa-miR-885-5p,hsa,KPNA6,23633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100392,hsa-miR-140-3p,hsa,KPNB1,3837.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100416,hsa-miR-28-5p,hsa,KPNB1,3837.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100432,hsa-miR-361-3p,hsa,KPNB1,3837.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027348,hsa-miR-4470,hsa,KPNB1,3837.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027429,hsa-miR-28-5p,hsa,KREMEN1,83999.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100714,hsa-miR-3125,hsa,KREMEN1,83999.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1100715,hsa-miR-3135b,hsa,KREMEN1,83999.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027462,hsa-miR-4677-5p,hsa,KREMEN1,83999.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027487,hsa-miR-361-3p,hsa,KREMEN2,79412.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027503,hsa-miR-3135b,hsa,KRIT1,889.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027541,hsa-miR-4511,hsa,KRT10,3858.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027566,hsa-miR-28-5p,hsa,KRT2,3849.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027592,hsa-miR-2355-5p,hsa,KRT77,374454.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027594,hsa-miR-3125,hsa,KRT77,374454.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1101836,hsa-miR-2355-5p,hsa,KRT8,3856.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1101838,hsa-miR-3135b,hsa,KRT8,3856.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1101859,hsa-miR-4498,hsa,KRT8,3856.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1101874,hsa-miR-654-5p,hsa,KRT8,3856.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027683,hsa-miR-654-5p,hsa,KRT83,3889.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1102005,hsa-miR-1262,hsa,KRTAP2-4,85294.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027760,hsa-miR-491-5p,hsa,KRTAP2-4,85294.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027785,hsa-miR-654-5p,hsa,KRTAP4-6,81871.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2027870,hsa-miR-1262,hsa,KSR2,283455.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1102394,hsa-miR-491-5p,hsa,KSR2,283455.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1102479,hsa-miR-3135b,hsa,KY,339855.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028084,hsa-miR-491-5p,hsa,KY,339855.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028086,hsa-miR-324-3p,hsa,L1CAM,3897.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1102721,hsa-miR-2355-5p,hsa,L2HGDH,79944.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028104,hsa-miR-3135b,hsa,L2HGDH,79944.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1102808,hsa-miR-4470,hsa,L2HGDH,79944.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1102832,hsa-miR-4677-5p,hsa,L2HGDH,79944.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028180,hsa-miR-885-5p,hsa,LACTB,114294.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028227,hsa-miR-3135b,hsa,LAMA4,3910.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1103355,hsa-miR-4470,hsa,LAMC1,3915.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1104134,hsa-miR-491-5p,hsa,LAPTM4B,55353.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1104260,hsa-miR-2355-3p,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1104261,hsa-miR-2355-5p,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028538,hsa-miR-3135b,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028547,hsa-miR-324-3p,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1104309,hsa-miR-361-3p,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1104368,hsa-miR-4498,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1104407,hsa-miR-4746-5p,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028653,hsa-miR-885-5p,hsa,LARP1,23367.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028712,hsa-miR-4677-5p,hsa,LARP4,113251.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028874,hsa-miR-3125,hsa,LARS2,23395.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2028957,hsa-miR-3125,hsa,LASP1,3927.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1105016,hsa-miR-324-3p,hsa,LASP1,3927.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029020,hsa-miR-3135b,hsa,LAT,27040.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1105243,hsa-miR-4677-5p,hsa,LATS2,26524.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1105325,hsa-miR-3135b,hsa,LAX1,54900.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1105406,hsa-miR-4470,hsa,LBR,3930.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029086,hsa-miR-3125,hsa,LCA5,167691.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1105651,hsa-miR-3125,hsa,LCLAT1,253558.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029217,hsa-miR-654-5p,hsa,LCN8,138307.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029314,hsa-miR-2355-3p,hsa,LCP1,3936.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029359,hsa-miR-658,hsa,LCP1,3936.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029361,hsa-miR-885-5p,hsa,LCP1,3936.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029374,hsa-miR-3120-5p,hsa,LDB1,8861.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1106319,hsa-miR-409-3p,hsa,LDHA,3939.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1106360,hsa-miR-1262,hsa,LDHAL6A,160287.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029667,hsa-miR-361-3p,hsa,LENG8,114823.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029671,hsa-miR-4498,hsa,LENG8,114823.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029737,hsa-miR-1262,hsa,LEPROT,54741.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029744,hsa-miR-2355-3p,hsa,LEPROT,54741.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029746,hsa-miR-28-5p,hsa,LEPROT,54741.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1108281,hsa-miR-4677-5p,hsa,LGALS8,3964.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2029943,hsa-miR-3125,hsa,LGI2,55203.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1108544,hsa-miR-4677-5p,hsa,LGR4,55366.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1108561,hsa-miR-576-3p,hsa,LGR4,55366.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1108597,hsa-miR-3135b,hsa,LGSN,51557.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030002,hsa-miR-409-3p,hsa,LHCGR,3973.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030015,hsa-miR-140-3p,hsa,LHFPL2,10184.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030026,hsa-miR-2355-3p,hsa,LHFPL2,10184.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1108702,hsa-miR-409-3p,hsa,LHFPL2,10184.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1109095,hsa-miR-3125,hsa,LIF,3976.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030339,hsa-miR-4470,hsa,LIG3,3980.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030397,hsa-miR-3135b,hsa,LILRB1,10859.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030398,hsa-miR-324-3p,hsa,LILRB1,10859.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1109357,hsa-miR-3135b,hsa,LILRB3,11025.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030442,hsa-miR-140-3p,hsa,LIMD1,8994.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030511,hsa-miR-4498,hsa,LIMD2,80774.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030533,hsa-miR-324-3p,hsa,LIMK1,3984.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1110030,hsa-miR-1262,hsa,LIN28A,79727.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030647,hsa-miR-3135b,hsa,LIN28A,79727.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030659,hsa-miR-4470,hsa,LIN28A,79727.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030688,hsa-miR-3125,hsa,LIN28B,389421.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030846,hsa-miR-4511,hsa,LIN7C,55327.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1110698,hsa-miR-491-5p,hsa,LIPT2,387787.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030959,hsa-miR-654-5p,hsa,LITAF,9516.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2030984,hsa-miR-361-3p,hsa,LLGL2,3993.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1111272,hsa-miR-28-5p,hsa,LMBR1,64327.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1111284,hsa-miR-3135b,hsa,LMBR1,64327.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1111442,hsa-miR-885-5p,hsa,LMBR1,64327.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1111795,hsa-miR-1262,hsa,LMNB2,84823.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1111822,hsa-miR-361-3p,hsa,LMNB2,84823.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2031210,hsa-miR-4498,hsa,LMNB2,84823.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2031261,hsa-miR-4498,hsa,LMOD1,25802.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2031271,hsa-miR-2355-5p,hsa,LMOD3,56203.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2031272,hsa-miR-3135b,hsa,LMOD3,56203.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1112089,hsa-miR-2355-5p,hsa,LMTK2,22853.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1112180,hsa-miR-491-5p,hsa,LMTK2,22853.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2031353,hsa-miR-654-5p,hsa,LMTK2,22853.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1112267,hsa-miR-361-3p,hsa,LMX1B,4010.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2031398,hsa-miR-491-5p,hsa,LMX1B,4010.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1112409,hsa-miR-658,hsa,LMX1B,4010.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032311,hsa-miR-324-3p,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115009,hsa-miR-361-3p,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115120,hsa-miR-4498,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT740143,hsa-miR-491-5p,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032444,hsa-miR-654-5p,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115291,hsa-miR-658,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115308,hsa-miR-885-5p,hsa,LONRF2,164832.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1550836,hsa-miR-1262,hsa,LOXL2,4017.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1550853,hsa-miR-4498,hsa,LOXL2,4017.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115662,hsa-miR-1262,hsa,LPCAT2,54947.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032561,hsa-miR-4470,hsa,LPCAT2,54947.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032573,hsa-miR-654-5p,hsa,LPCAT2,54947.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032577,hsa-miR-1262,hsa,LPCAT3,10162.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115876,hsa-miR-2355-5p,hsa,LPGAT1,9926.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1115923,hsa-miR-361-3p,hsa,LPGAT1,9926.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032658,hsa-miR-4470,hsa,LPGAT1,9926.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116112,hsa-miR-654-5p,hsa,LPGAT1,9926.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116118,hsa-miR-885-5p,hsa,LPGAT1,9926.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116284,hsa-miR-3135b,hsa,LPIN1,23175.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032895,hsa-miR-140-3p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116913,hsa-miR-2355-3p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116583,hsa-miR-2355-5p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032912,hsa-miR-28-3p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116596,hsa-miR-3135b,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2032925,hsa-miR-324-3p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116672,hsa-miR-4511,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116980,hsa-miR-4677-5p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116772,hsa-miR-654-5p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116781,hsa-miR-885-5p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1116980,hsa-miR-4677-5p,hsa,LPP,4026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033126,hsa-miR-3135b,hsa,LRCH1,23143.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033189,hsa-miR-491-5p,hsa,LRCH4,4034.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033196,hsa-miR-654-5p,hsa,LRCH4,4034.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1117586,hsa-miR-3135b,hsa,LRIF1,55791.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033485,hsa-miR-2355-5p,hsa,LRPAP1,4043.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033489,hsa-miR-3125,hsa,LRPAP1,4043.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1118438,hsa-miR-3135b,hsa,LRPAP1,4043.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1118450,hsa-miR-324-3p,hsa,LRPAP1,4043.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033551,hsa-miR-576-3p,hsa,LRPAP1,4043.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1118586,hsa-miR-654-5p,hsa,LRPAP1,4043.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1118787,hsa-miR-3125,hsa,LRRC1,55227.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1119144,hsa-miR-3135b,hsa,LRRC2,79442.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1119259,hsa-miR-658,hsa,LRRC25,126364.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033733,hsa-miR-28-5p,hsa,LRRC27,80313.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1119314,hsa-miR-3135b,hsa,LRRC27,80313.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033854,hsa-miR-3135b,hsa,LRRC57,255252.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1120003,hsa-miR-2355-3p,hsa,LRRC58,116064.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033885,hsa-miR-28-3p,hsa,LRRC58,116064.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1120026,hsa-miR-3135b,hsa,LRRC58,116064.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2033922,hsa-miR-409-3p,hsa,LRRC58,116064.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1120223,hsa-miR-885-5p,hsa,LRRC58,116064.0,hsa,CLIP-seq,Functional MTI (Weak),
