SYM,lfc,padj,dir
RP11-429J17.4,0.0,1.0,ns
RP11-429J17.5,-0.04274172221237214,0.6559177979172285,ns
RP11-429J17.7,0.008196619244810553,0.5207784681509325,ns
RP11-429K17.1,0.0,1.0,ns
RP11-429O2.1,-0.008641110699749155,1.0,ns
RP11-429P3.2,-0.020785019839982433,0.9345722967407232,ns
RP11-429P3.3,0.017518761683712525,0.38995579600920743,ns
RP11-429P3.5,0.008226650689037598,0.6324321762195443,ns
RP11-429P3.8,-0.26569657217479625,0.019650974304023974,ns
RP11-429P7.1,0.0,1.0,ns
RP11-42A4.1,0.0,1.0,ns
RP11-42B7.1,0.0,1.0,ns
RP11-42D20.1,-0.04061963664015045,0.6431249297781559,ns
RP11-42F12.1,-0.0002188359371108877,1.0,ns
RP11-42H13.1,0.0,1.0,ns
RP11-42I10.1,-0.035802688325333065,1.0,ns
RP11-42L13.2,0.0,1.0,ns
RP11-42L13.3,0.0,1.0,ns
RP11-42O15.2,0.057068360753472505,0.5236092703395149,ns
RP11-42O15.3,-0.02927633001722138,0.7313560022893731,ns
RP11-42O4.2,0.1356295870615552,0.0698410259849711,ns
RP11-430B1.1,0.03099234289846564,1.0,ns
RP11-430C1.2,0.040838887193105466,1.0,ns
RP11-430C7.2,-0.0057095072689202775,1.0,ns
RP11-430C7.4,0.4685408174517749,0.01945351420312674,ns
RP11-430C7.5,0.2027339801194731,0.11500695705848221,ns
RP11-430E17.1,-0.020546359880596943,0.6431249297781559,ns
RP11-430G17.1,0.010509344933712252,0.643237952311302,ns
RP11-430G17.3,-0.058192438878469845,0.6550817520822898,ns
RP11-430H10.1,0.0,1.0,ns
RP11-430H10.2,0.004574967445371105,0.6208111571386364,ns
RP11-430H10.3,0.0,1.0,ns
RP11-430H10.4,0.0,1.0,ns
RP11-430H12.2,-0.03037157778695413,0.5915572810069619,ns
RP11-430K21.2,0.5554756004915249,0.047689697337405884,ns
RP11-430L16.1,0.0,1.0,ns
RP11-430L17.1,0.18255003990894925,0.36792228732797005,ns
RP11-430L3.1,0.0,1.0,ns
RP11-431D12.1,0.0,1.0,ns
RP11-431J17.1,0.031580509333906534,0.6431249297781559,ns
RP11-431J24.2,0.0,1.0,ns
RP11-431K24.1,-0.006662497437766323,0.6575373559155799,ns
RP11-431K24.2,0.0069327058790942435,0.643237952311302,ns
RP11-431K24.4,0.0,1.0,ns
RP11-431M3.1,0.0,1.0,ns
RP11-431M3.2,0.0,1.0,ns
RP11-431M7.2,0.0,1.0,ns
RP11-431M7.3,0.10201735732111951,0.18790500827345147,ns
RP11-431N15.2,0.06642167396480038,0.746399939147283,ns
RP11-432B6.1,0.0,1.0,ns
RP11-432B6.3,-0.2649199920624863,0.20351965434622712,ns
RP11-432F4.2,-0.032654513322547506,0.6574040192861004,ns
RP11-432I13.6,0.00537269303610132,0.6208111571386364,ns
RP11-432I5.2,-0.028732130588845575,0.6564089936800802,ns
RP11-432I5.4,0.12037939330868201,0.0996060615149194,ns
RP11-432I5.6,0.0,1.0,ns
RP11-432I5.8,0.07688592615935094,0.18067869900764097,ns
RP11-432J22.2,0.4117431257674966,0.2235456046919834,ns
RP11-432J24.2,-0.129163468370535,0.6590820711356477,ns
RP11-432J24.3,-0.015926951988678807,1.0,ns
RP11-432J24.5,-0.015523268417113456,0.6431249297781559,ns
RP11-432J3.4,0.0,1.0,ns
RP11-432J9.3,0.0,1.0,ns
RP11-432J9.6,0.0,1.0,ns
RP11-432M24.4,0.022651011902084163,0.6208111571386364,ns
RP11-432M8.10,0.0,1.0,ns
RP11-432M8.11,0.0,1.0,ns
RP11-432M8.12,0.0,1.0,ns
RP11-432M8.13,0.0,1.0,ns
RP11-432M8.15,0.0,1.0,ns
RP11-432M8.16,0.0,1.0,ns
RP11-432M8.17,0.0,1.0,ns
RP11-432M8.18,0.0,1.0,ns
RP11-432M8.19,0.0,1.0,ns
RP11-432M8.2,0.0,1.0,ns
RP11-432M8.20,0.0,1.0,ns
RP11-432M8.22,0.0,1.0,ns
RP11-432M8.3,0.0,1.0,ns
RP11-432M8.4,0.0,1.0,ns
RP11-432M8.5,0.0,1.0,ns
RP11-432M8.6,0.0,1.0,ns
RP11-432M8.9,0.0,1.0,ns
RP11-432N13.2,-0.02411984269001002,0.6208111571386364,ns
RP11-433A10.2,0.004973227441668689,0.6208111571386364,ns
RP11-433A10.3,0.0,1.0,ns
RP11-433A19.2,0.0,1.0,ns
RP11-433C9.3,0.0,1.0,ns
RP11-433J20.1,0.17090416866696098,0.11777820213938835,ns
RP11-433J20.2,0.013899975382792041,0.387816184096208,ns
RP11-433J22.2,0.0,1.0,ns
RP11-433J22.3,0.0,1.0,ns
RP11-433J8.1,0.04897583447471903,0.09473463274535986,ns
RP11-433J8.2,0.0,1.0,ns
RP11-433M22.1,0.0,1.0,ns
RP11-433M22.2,0.004680290008319472,0.609038867302918,ns
RP11-433O3.1,0.0,1.0,ns
RP11-433P17.1,-0.020019942842610498,0.6627676333535909,ns
RP11-434C1.2,0.04702914419346338,0.6528594901953962,ns
RP11-434C1.4,0.050781936477126456,0.24078715705364148,ns
RP11-434C1.6,0.0,1.0,ns
RP11-434D11.4,0.008201434761331816,0.6431249297781559,ns
RP11-434D12.1,-0.024645040197161627,1.0,ns
RP11-434D2.10,0.0,1.0,ns
RP11-434D2.11,0.0,1.0,ns
RP11-434D2.12,0.0,1.0,ns
RP11-434D2.3,0.0,1.0,ns
RP11-434D2.7,0.0,1.0,ns
RP11-434D2.9,0.0,1.0,ns
RP11-434D9.1,0.007557020146446297,1.0,ns
RP11-434D9.2,0.0,1.0,ns
RP11-434E6.4,0.0,1.0,ns
RP11-434E6.5,0.0,1.0,ns
RP11-434H14.1,-0.12848236419375286,0.39730141558672066,ns
RP11-434H6.2,0.0,1.0,ns
RP11-434H6.6,0.03519995647250457,0.8094540468386355,ns
RP11-434H6.7,-0.25504178680271683,0.4830510920865417,ns
RP11-434I12.3,0.0,1.0,ns
RP11-434I12.4,0.0,1.0,ns
RP11-434J24.2,-0.37988543008730535,0.0783754617914638,ns
RP11-434N15.2,-0.14520526762475472,0.41968674247366566,ns
RP11-434P11.1,0.05894338214804773,1.0,ns
RP11-434P11.2,0.08035407599200883,0.8576196448954813,ns
RP11-435D7.3,-0.016909184021841214,0.6431249297781559,ns
RP11-435F13.2,0.024483404056295538,1.0,ns
RP11-435F17.1,-0.01497562397426119,1.0,ns
RP11-435F17.3,-0.06259597844772102,0.8264403560038379,ns
RP11-435I10.4,-0.19979885722725887,0.6324321762195443,ns
RP11-435I10.5,0.0,1.0,ns
RP11-435I10.6,0.0,1.0,ns
RP11-435I3.1,0.0,1.0,ns
RP11-435J9.2,0.01862492392529121,0.6329427869223031,ns
RP11-435M3.2,0.0,1.0,ns
RP11-435O5.4,0.029038489073926827,0.6431249297781559,ns
RP11-435O5.5,0.0,1.0,ns
RP11-435O5.6,0.010088140372859529,0.6208111571386364,ns
RP11-435O5.7,0.008340473739841496,0.6208111571386364,ns
RP11-435P24.2,0.0,1.0,ns
RP11-436A7.1,0.0,1.0,ns
RP11-436D10.3,0.1653280476734183,0.643237952311302,ns
RP11-436D23.1,0.0,1.0,ns
RP11-436F21.1,0.0,1.0,ns
RP11-436F23.1,0.0,1.0,ns
RP11-436H11.1,0.24526401820657245,0.28094691558540574,ns
RP11-436H11.5,0.0,1.0,ns
RP11-436J20.1,0.0,1.0,ns
RP11-436K8.1,0.002048230629618226,0.6208111571386364,ns
RP11-436M15.1,0.0,1.0,ns
RP11-436M15.3,0.0,1.0,ns
RP11-436P7.1,-0.05995948824388647,0.6208111571386364,ns
RP11-436P7.2,0.0,1.0,ns
RP11-437B10.1,-0.5126553124836581,0.0018333411930350038,ns
RP11-437F6.1,0.0,1.0,ns
RP11-437J19.1,0.0,1.0,ns
RP11-437J2.3,0.00420058125734601,0.314594071506739,ns
RP11-437J2.4,0.0,1.0,ns
RP11-437L7.1,0.0,1.0,ns
RP11-438B23.2,0.0,1.0,ns
RP11-438C19.1,0.01250799520648772,0.6431249297781559,ns
RP11-438C19.2,-0.014608142009038571,0.6431249297781559,ns
RP11-438D14.2,0.0,1.0,ns
RP11-438D14.3,0.0,1.0,ns
RP11-438D8.2,0.0,1.0,ns
RP11-438E8.2,-0.052778194442364965,0.7533338116608809,ns
RP11-438F14.10,0.0,1.0,ns
RP11-438F14.3,0.0,1.0,ns
RP11-438H24.2,0.0,1.0,ns
RP11-438J1.1,-0.13224626776394777,0.5135495364172825,ns
RP11-438L19.1,-0.0045128192014377705,1.0,ns
RP11-438L7.1,0.0,1.0,ns
RP11-438N5.2,0.018144942093910432,0.6208111571386364,ns
RP11-438N5.4,0.07954211365871816,1.0,ns
RP11-438O11.1,0.0840903608935715,0.09073597310434628,ns
RP11-438P9.1,0.0,1.0,ns
RP11-438P9.2,0.0,1.0,ns
RP11-439A17.10,0.05174871170125845,0.3021268957522378,ns
RP11-439A17.4,0.0,1.0,ns
RP11-439A17.5,0.0,1.0,ns
RP11-439A17.9,0.00267694062842959,0.9044902758479535,ns
RP11-439C15.4,0.0,1.0,ns
RP11-439C15.5,0.0,1.0,ns
RP11-439C8.1,0.0,1.0,ns
RP11-439C8.2,0.0,1.0,ns
RP11-439E19.10,-0.09701437919191425,0.15021937435497898,ns
RP11-439E19.6,0.0,1.0,ns
RP11-439E19.7,-0.0028134175568288733,1.0,ns
RP11-439E19.9,0.016158727210443313,1.0,ns
RP11-439H13.2,0.0,1.0,ns
RP11-439H8.4,0.0,1.0,ns
RP11-439H9.1,0.0,1.0,ns
RP11-439I14.1,-0.019871887703479977,0.6431249297781559,ns
RP11-439I14.2,0.0,1.0,ns
RP11-439K3.1,-0.02547094921280782,0.9435201410345249,ns
RP11-439K3.3,-0.007935437964277283,1.0,ns
RP11-439L18.1,0.1935521074352322,0.1736744244146651,ns
RP11-439L8.2,-0.08622496044128813,0.2529159252558746,ns
RP11-439M11.1,0.012693837719936289,0.6431249297781559,ns
RP11-439M15.1,0.0,1.0,ns
RP11-43A1.1,0.0,1.0,ns
RP11-43A14.1,-0.03225174653489982,1.0,ns
RP11-43A14.2,0.0,1.0,ns
RP11-43D2.2,0.0,1.0,ns
RP11-43D4.2,-0.4029250055946685,0.2896571378396802,ns
RP11-43D4.3,-0.5798602942017441,0.11275382155080683,ns
RP11-43F13.1,0.27386648611115283,0.3582492940741175,ns
RP11-43F13.3,-0.00382336014572914,0.6665912739475811,ns
RP11-43F13.4,0.0047605151222189284,0.6431249297781559,ns
RP11-43N16.4,0.3669370255903357,0.32166592393335475,ns
RP11-43N22.1,-0.11406091020340486,0.5171836125982209,ns
RP11-43N5.1,0.003167011370913169,0.609038867302918,ns
RP11-43P5.1,0.0,1.0,ns
RP11-43P5.3,0.005060779746732191,0.6431249297781559,ns
RP11-43P8.2,0.0,1.0,ns
RP11-440D17.1,0.0,1.0,ns
RP11-440D17.2,0.0,1.0,ns
RP11-440D17.3,0.0013992937131284897,1.0,ns
RP11-440D17.4,0.0019299042694102889,1.0,ns
RP11-440D17.5,0.0,1.0,ns
RP11-440D17.6,0.0,1.0,ns
RP11-440G2.2,0.008132436814072759,1.0,ns
RP11-440G5.2,0.03454074126416287,0.9289488411368506,ns
RP11-440G9.1,0.0,1.0,ns
RP11-440I14.2,0.0,1.0,ns
RP11-440I14.3,0.0,1.0,ns
RP11-440I14.4,0.0,1.0,ns
RP11-440J4.2,-0.009023329374387193,0.6431249297781559,ns
RP11-440K22.1,-0.01845866691601191,1.0,ns
RP11-440L14.1,0.26304977279632064,0.09697802735895156,ns
RP11-440L14.3,0.06019565538564383,0.33746522052575517,ns
RP11-440L14.4,0.21922754530837593,0.05179030264539873,ns
RP11-440L16.1,0.0,1.0,ns
RP11-441A11.1,-0.089350947483848,0.4747321003852852,ns
RP11-441F2.2,0.0,1.0,ns
RP11-441F2.4,0.0,1.0,ns
RP11-441F2.5,0.030634588318244053,0.4198970040506636,ns
RP11-441M10.1,-0.046858736645371275,0.2354350089124267,ns
RP11-441O15.3,-0.09846591572680646,0.26677339006566453,ns
RP11-442G21.2,0.2864847647396431,0.14791332275283472,ns
RP11-442H21.2,-0.021684228373483664,0.5939419975685056,ns
RP11-442J17.3,0.005276006859789093,0.6208111571386364,ns
RP11-442J21.2,0.0,1.0,ns
RP11-442N1.1,0.0,1.0,ns
RP11-442N1.2,0.0,1.0,ns
RP11-442O1.3,0.0,1.0,ns
RP11-442O18.1,0.0,1.0,ns
RP11-442O18.2,0.0,1.0,ns
RP11-442P12.2,-0.1879285559020093,0.27614370548491257,ns
RP11-443B20.1,-0.03315293092459504,1.0,ns
RP11-443B7.1,0.2511727732455622,0.19574449163742624,ns
RP11-443B7.2,0.058944680951374506,0.6431249297781559,ns
RP11-443B7.3,-0.03617075441331552,1.0,ns
RP11-443B9.1,0.0,1.0,ns
RP11-443C10.1,0.007453385436426768,0.6208111571386364,ns
RP11-443C10.2,0.009047688463182785,0.609038867302918,ns
RP11-443F16.1,-0.04108736302277899,1.0,ns
RP11-443F4.1,0.0,1.0,ns
RP11-443G13.2,0.0,1.0,ns
RP11-443I9.1,0.0,1.0,ns
RP11-443N24.2,0.0,1.0,ns
RP11-443N24.3,0.0,1.0,ns
RP11-443N24.4,0.0,1.0,ns
RP11-443O13.3,0.0,1.0,ns
RP11-444A22.1,0.0,1.0,ns
RP11-444B24.2,0.04765854783198648,0.7169534930787916,ns
RP11-444C12.1,0.0,1.0,ns
RP11-444D13.1,0.0,1.0,ns
RP11-444D3.1,0.09532620340251777,0.8435488743080926,ns
RP11-444E17.6,0.015959428312134493,0.3859743927061325,ns
RP11-444J21.2,-0.16157101769141136,0.6563440872526587,ns
RP11-444J21.4,-0.031102713797562763,1.0,ns
RP11-444J21.5,0.0,1.0,ns
RP11-444J21.6,0.0,1.0,ns
RP11-444K7.8,0.029675838084167183,1.0,ns
RP11-444P10.1,-0.017546858013338346,0.6563440872526587,ns
RP11-445F12.1,0.0,1.0,ns
RP11-445F12.2,0.0,1.0,ns
RP11-445F6.2,0.01462225188292847,0.5581498334339939,ns
RP11-445H22.3,0.02672279490456572,0.21446950601075557,ns
RP11-445J14.1,0.0,1.0,ns
RP11-445J9.1,0.0,1.0,ns
RP11-445K13.2,0.0,1.0,ns
RP11-445L13__B.3,0.0,1.0,ns
RP11-445L6.3,0.0,1.0,ns
RP11-445N18.5,0.0,1.0,ns
RP11-445N18.7,0.0037961999461619098,0.23890529300761595,ns
RP11-445N20.2,0.028751779795600084,0.7403852607051796,ns
RP11-445O16.2,-0.017011055426464642,0.7297811588263179,ns
RP11-445O16.3,0.0,1.0,ns
RP11-445O3.1,0.0,1.0,ns
RP11-445O3.2,0.006565362858947091,0.6208111571386364,ns
RP11-445O3.3,0.0014360430850729234,0.6324321762195443,ns
RP11-445P17.3,-0.01459976965393685,0.6431249297781559,ns
RP11-445P17.8,-0.28620015660228354,0.5722034605982262,ns
RP11-445P19.2,0.0,1.0,ns
RP11-445P19.3,0.0,1.0,ns
RP11-446E24.3,0.005119724420534439,0.2714718707627553,ns
RP11-446E24.4,-0.06297807872461014,0.6208111571386364,ns
RP11-446E9.1,0.2677903575019611,0.07267058354693766,ns
RP11-446F17.3,1.3142892797530787,0.00415935375331839,up
RP11-446F3.2,0.0,1.0,ns
RP11-446H18.1,0.006705131583276326,1.0,ns
RP11-446H18.5,0.0,1.0,ns
RP11-446H18.6,0.00746028708370704,0.6208111571386364,ns
RP11-446J8.1,0.0,1.0,ns
RP11-446N19.1,0.14650043969799884,0.4600389028870354,ns
RP11-446P9.1,0.0,1.0,ns
RP11-447B18.1,0.0,1.0,ns
RP11-447D11.3,-0.3269133983304456,0.02392953661331943,ns
RP11-447E20.1,0.0,1.0,ns
RP11-447G11.1,0.0,1.0,ns
RP11-447H19.1,-0.021864165035366742,0.9191773421049136,ns
RP11-447H19.2,0.0,1.0,ns
RP11-447H19.3,0.054025867676785744,1.0,ns
RP11-447L10.1,-0.06955141565339051,1.0,ns
RP11-447M12.2,-0.04148156572970081,0.6431249297781559,ns
RP11-447M12.3,0.0,1.0,ns
RP11-447M4.1,0.0,1.0,ns
RP11-448A19.1,0.1819834311572628,0.18139732791587185,ns
RP11-448G15.1,-0.025517940666178962,0.827293543346363,ns
RP11-448G15.3,-0.08271975268444054,0.7772083109573718,ns
RP11-448G4.2,0.03003341134689772,0.207335928789216,ns
RP11-448G4.4,0.0,1.0,ns
RP11-448K10.1,0.0,1.0,ns
RP11-448N11.2,0.0,1.0,ns
RP11-448N3.1,0.012780170503509495,0.6208111571386364,ns
RP11-448P19.1,0.0,1.0,ns
RP11-449D8.2,0.0,1.0,ns
RP11-449D8.5,0.0,1.0,ns
RP11-449G16.1,-0.4631003984947517,0.14986165285082167,ns
RP11-449H15.2,0.0,1.0,ns
RP11-449H15.3,0.0,1.0,ns
RP11-449H3.1,-0.022291641208321625,1.0,ns
RP11-449H3.3,0.1957006677871509,0.08306963260164091,ns
RP11-449J1.1,-0.06235808040345142,1.0,ns
RP11-449J10.1,0.0,1.0,ns
RP11-449J21.3,0.0034661692701997474,0.6220806872816488,ns
RP11-449K6.5,-0.31566382126872905,0.2908066669431884,ns
RP11-449L23.2,0.0,1.0,ns
RP11-449O16.2,0.0,1.0,ns
RP11-449P1.1,0.10891265920075184,0.32686181330820946,ns
RP11-449P15.1,0.03615577049944002,1.0,ns
RP11-449P15.2,0.09799103015286878,0.21458453058770227,ns
RP11-44B19.1,0.02260434993382609,0.6431249297781559,ns
RP11-44D19.1,-0.01709446056383235,0.6561615702558431,ns
RP11-44D5.1,0.0036364547223702408,1.0,ns
RP11-44D5.2,0.007705047285851231,1.0,ns
RP11-44F14.1,-0.02484348670427103,0.6387012506468541,ns
RP11-44F14.10,0.0,1.0,ns
RP11-44F14.2,0.0,1.0,ns
RP11-44F14.4,0.0,1.0,ns
RP11-44F14.5,-0.14017018604347958,0.505259049633485,ns
RP11-44F14.6,-0.08993953622780199,0.31535175332695775,ns
RP11-44F14.7,-0.0062779539408742285,1.0,ns
RP11-44F14.8,0.0,1.0,ns
RP11-44F14.9,0.0,1.0,ns
RP11-44F21.2,0.0,1.0,ns
RP11-44F21.3,0.0,1.0,ns
RP11-44F21.4,0.0,1.0,ns
RP11-44F21.5,0.0,1.0,ns
RP11-44H4.1,0.0,1.0,ns
RP11-44I10.3,0.0,1.0,ns
RP11-44I10.6,0.0,1.0,ns
RP11-44K6.2,1.997185310283383,0.018733486696738483,up
RP11-44K6.3,0.11760188720371065,0.43303955836546754,ns
RP11-44K6.4,0.03214853227159275,0.27663333312726834,ns
RP11-44K6.5,0.013073671396370473,1.0,ns
RP11-44L9.1,0.0,1.0,ns
RP11-44L9.2,0.0,1.0,ns
RP11-44L9.3,0.0,1.0,ns
RP11-44M6.1,0.02741408028523282,0.4654475391954047,ns
RP11-44M6.7,-0.09319926022684877,0.6864467985286554,ns
RP11-44N11.1,-0.06535012106917415,1.0,ns
RP11-44N11.2,0.0630531518765913,0.2562360453629346,ns
RP11-44N11.3,0.052954307526600894,0.4536747034309928,ns
RP11-44N12.2,0.0,1.0,ns
RP11-44N12.4,0.0,1.0,ns
RP11-44N12.5,0.01929871827590363,0.6548998822125052,ns
RP11-44N17.1,0.0,1.0,ns
RP11-44N17.2,0.004674676834647909,0.6208111571386364,ns
RP11-44N21.1,0.03367389474634504,0.4406934548369339,ns
RP11-44N21.3,-0.0010019009047278551,1.0,ns
RP11-44N21.4,0.10070898600851388,0.6383452600544168,ns
RP11-44N22.3,0.024623953114401964,0.6324321762195443,ns
RP11-450H5.4,0.0,1.0,ns
RP11-450H6.3,0.0,1.0,ns
RP11-451B8.1,0.022749018678030593,0.46684488090203513,ns
RP11-451F14.1,-0.015949153404834805,0.6563440872526587,ns
RP11-451F20.1,-0.01735303428673525,0.7417408562637945,ns
RP11-451G4.2,-0.01548359186081099,0.6598545939187564,ns
RP11-451G4.3,0.0,1.0,ns
RP11-451H23.1,-0.031539382282747976,0.6609593630258529,ns
RP11-451H23.2,0.0,1.0,ns
RP11-451H23.3,0.0,1.0,ns
RP11-451J24.1,-0.43077820655191745,0.46703087943051663,ns
RP11-451L19.1,0.0,1.0,ns
RP11-451N19.3,0.04356611214224809,0.3086956482967594,ns
RP11-451O13.1,-0.016618323431056115,0.6639496095169252,ns
RP11-451O18.1,0.2715800425159258,0.15623339293941074,ns
RP11-452B18.2,0.0,1.0,ns
RP11-452C13.1,0.01482115302352699,1.0,ns
RP11-452C8.1,0.0,1.0,ns
RP11-452D12.1,0.03777042355316382,0.3881537463109859,ns
RP11-452D2.1,0.0,1.0,ns
RP11-452D2.2,0.0,1.0,ns
RP11-452D21.1,0.0,1.0,ns
RP11-452D21.2,0.0,1.0,ns
RP11-452F19.3,-0.5908894465275716,0.018628802712622208,down
RP11-452G18.1,0.0,1.0,ns
RP11-452G18.2,0.0456241477854145,0.24010861872170566,ns
RP11-452H21.1,-0.030483880696945253,0.6564089936800802,ns
RP11-452H21.2,0.010781274789843654,0.6208111571386364,ns
RP11-452H21.4,0.30359059091570234,0.004926324327888481,ns
RP11-452I5.2,0.05191685739843642,0.273528904474215,ns
RP11-452J21.2,0.023321384427244584,0.6548998822125052,ns
RP11-452K12.4,-0.0183556804083023,0.9323278422733976,ns
RP11-452K12.7,0.07831852317149217,0.5635374978333235,ns
RP11-452K20.1,0.0,1.0,ns
RP11-452L6.1,-0.19471803748203742,0.4316420381147689,ns
RP11-452L6.5,0.09849932762539804,0.3487287619928599,ns
RP11-452L6.6,0.013996510183268045,0.33710005708891405,ns
RP11-452L6.7,0.002568905296934418,1.0,ns
RP11-452L6.8,-0.019431831977453625,0.6431249297781559,ns
RP11-452N17.1,0.028474418650471733,1.0,ns
RP11-453A12.1,-0.005047043507677496,0.9172923277856684,ns
RP11-453D16.1,0.09130079249412143,0.8941996692306949,ns
RP11-453D16.2,-0.03988908981381182,0.43814255862126517,ns
RP11-453D21.1,0.0,1.0,ns
RP11-453E17.3,0.003659988150730356,0.6443214343325162,ns
RP11-453E17.4,0.00614720564817753,0.6431249297781559,ns
RP11-453N18.1,0.05063547509550334,0.14812508756432846,ns
RP11-453N3.1,0.0,1.0,ns
RP11-453O22.1,0.0,1.0,ns
RP11-453O5.1,0.0,1.0,ns
RP11-454E5.4,-0.06523801804057466,0.8465888179616455,ns
RP11-454F8.2,0.025294650226272086,1.0,ns
RP11-454F8.3,-0.0881613223474691,0.8123060374533894,ns
RP11-454F8.4,-0.1291755344313219,0.6092195510087777,ns
RP11-454H13.1,0.015885290723559875,0.609038867302918,ns
RP11-454H19.2,0.0,1.0,ns
RP11-454K7.1,0.01735696892667473,0.3576933931171709,ns
RP11-454K7.2,-0.022833519349639123,0.6431249297781559,ns
RP11-454K7.3,0.014090685713254258,0.6264328170915885,ns
RP11-454L9.2,0.15724592716218422,0.832431250461619,ns
RP11-454P21.1,0.035667863210435954,0.18623467191877965,ns
RP11-454P7.1,0.0,1.0,ns
RP11-455B3.1,0.006126408912027155,1.0,ns
RP11-455F15.1,-0.03101990877570849,0.9233170077230001,ns
RP11-455F5.3,0.007582024008156572,0.9439587407002451,ns
RP11-455F5.4,0.0,1.0,ns
RP11-455F5.5,-0.14448964487507454,0.33329045719930694,ns
RP11-455F5.6,0.005268076134161242,0.6324321762195443,ns
RP11-455G16.1,0.025732786247871908,0.609038867302918,ns
RP11-455I9.1,0.2675820217973489,0.04555334968357569,ns
RP11-455J15.1,0.0,1.0,ns
RP11-455J20.3,0.2808322688427711,0.26023136035258876,ns
RP11-455O6.2,-0.06794067595693182,0.09025702955045722,ns
RP11-455O6.5,0.005390622574721918,0.5640263231204978,ns
RP11-455O6.8,0.06821223728248198,0.11827390544720287,ns
RP11-455O6.9,0.058582138714643836,0.7331939439474996,ns
RP11-455P21.3,-0.09777022314633321,0.6669204945108124,ns
RP11-456A14.1,0.0,1.0,ns
RP11-456D7.1,0.010803171292573101,1.0,ns
RP11-456H18.1,0.0,1.0,ns
RP11-456H18.2,-0.001142625930467725,1.0,ns
RP11-456I15.2,0.0,1.0,ns
RP11-456J20.1,-0.04079873115354187,0.5487850161190304,ns
RP11-456K23.1,-0.009016931382959153,0.5881587304129706,ns
RP11-456N14.4,0.0,1.0,ns
RP11-456N14.6,0.0,1.0,ns
RP11-456O19.3,0.0,1.0,ns
RP11-456O19.5,0.0,1.0,ns
RP11-456P18.2,0.17957787384074608,0.6289389354763014,ns
RP11-457D13.4,0.0,1.0,ns
RP11-457D2.3,0.0,1.0,ns
RP11-457D20.1,0.04829181380798765,0.4613451202917713,ns
RP11-457D20.2,0.0,1.0,ns
RP11-457I16.2,0.0,1.0,ns
RP11-457I16.4,0.0,1.0,ns
RP11-457K10.1,0.0,1.0,ns
RP11-457K10.2,0.010130036977338386,1.0,ns
RP11-457M11.5,0.0,1.0,ns
RP11-457M11.6,-0.0044480991692134745,1.0,ns
RP11-457M11.7,0.04297302503334914,0.29806304915816867,ns
RP11-457P14.5,0.03495661869007473,0.2307966693991963,ns
RP11-458D21.5,-0.012816242586418669,1.0,ns
RP11-458F8.1,0.013913472209945654,1.0,ns
RP11-458F8.3,-0.03387720798720272,0.6431249297781559,ns
RP11-458F8.4,0.016590499443779508,0.7472852222289659,ns
RP11-458I7.1,0.0,1.0,ns
RP11-458J1.1,-0.3133382364795579,0.007070308396599542,ns
RP11-458K10.1,0.0,1.0,ns
RP11-458K10.2,0.0,1.0,ns
RP11-458K10.3,0.0,1.0,ns
RP11-459A10.1,-0.12297293217170818,0.7395813306550886,ns
RP11-459D20.1,0.0,1.0,ns
RP11-459D22.1,-0.02032174597030587,0.6431249297781559,ns
RP11-459E5.1,0.0,1.0,ns
RP11-459F1.2,0.0,1.0,ns
RP11-459F6.1,0.0,1.0,ns
RP11-459F6.3,0.03046026888579221,0.26685569856659036,ns
RP11-459I19.1,-0.671622802218697,0.06268962725027598,ns
RP11-459J23.1,0.0,1.0,ns
RP11-459O1.2,0.0,1.0,ns
RP11-459O16.8,0.0,1.0,ns
RP11-459O16.9,0.0,1.0,ns
RP11-45A12.1,0.0,1.0,ns
RP11-45A12.2,0.0,1.0,ns
RP11-45A16.4,0.0,1.0,ns
RP11-45A17.2,-0.37176002371760936,0.25398433951327487,ns
RP11-45A17.3,0.02396234257805993,0.945576590252126,ns
RP11-45A17.4,0.04294508286958548,0.772526973446791,ns
RP11-45D17.1,0.0,1.0,ns
RP11-45F15.1,0.007065480057415565,0.6208111571386364,ns
RP11-45F15.2,0.0,1.0,ns
RP11-45H22.1,-0.015888020266844355,1.0,ns
RP11-45H22.2,0.0,1.0,ns
RP11-45H22.3,0.0,1.0,ns
RP11-45I20.1,0.0,1.0,ns
RP11-45J1.1,0.1713878556097561,0.11533975172889994,ns
RP11-45K10.2,0.003154419320134612,0.657517720841539,ns
RP11-45L9.1,0.0,1.0,ns
RP11-45M22.2,-0.06958122843493209,0.6786576226224439,ns
RP11-45M22.3,0.011688256568348798,0.9226530222026244,ns
RP11-45M22.4,0.39155549701427983,0.05275998436120425,ns
RP11-45M22.5,0.610348842869663,0.023731307884905125,up
RP11-45P15.2,0.0,1.0,ns
RP11-45P15.4,0.3773131602030967,0.012496518090347634,ns
RP11-45P22.2,0.0,1.0,ns
RP11-460B17.1,0.0,1.0,ns
RP11-460B17.2,0.0,1.0,ns
RP11-460B17.3,0.0,1.0,ns
RP11-460E7.8,0.0,1.0,ns
RP11-460E7.9,0.0,1.0,ns
RP11-460G11.2,0.0,1.0,ns
RP11-460H9.1,0.0,1.0,ns
RP11-460I13.2,0.019279134624560355,0.37905618248319356,ns
RP11-460I13.6,-0.054369822327618667,1.0,ns
RP11-460I19.2,0.10542296155912259,0.9050987959646859,ns
RP11-460M2.1,0.0033837101480619397,0.3418850326209513,ns
